N,P,K,ph,organic_matter,region,soil_status
24,82,12,4.319276306962794,2.1044640523169202,UP,Moderate
122,40,151,4.19004666852731,1.8435576558701028,MP,Moderate
52,94,184,5.085834250390853,2.6055238625422588,UP,Moderate
56,44,16,5.4323435121199255,2.595064980840538,MP,Moderate
38,78,76,6.024099464205923,1.7732777215382889,Maharashtra,Moderate
108,50,140,4.380140386847017,1.2026835350941747,TN,Poor
41,111,59,7.625793829711626,3.0237903680812455,Gujarat,Moderate
121,104,126,7.5574907935674585,0.9938669078023554,Gujarat,Poor
132,65,97,5.733387968288199,2.102018940577567,WB,Moderate
74,7,166,6.815012621842053,2.5780223466443677,WB,Good
75,86,86,4.504579721844466,2.4166308949897095,WB,Moderate
8,11,197,6.0760932140005295,2.3563829916105323,Bihar,Moderate
73,35,51,8.287823787400278,2.4875185854381963,WB,Moderate
6,69,112,7.303112315607988,3.1269647494266524,AP,Good
136,99,39,4.519718878369404,1.5961777129591943,WB,Moderate
26,68,164,8.237890156086774,2.3823095199679196,UP,Moderate
121,81,183,7.403481147095247,2.5909000423466475,Gujarat,Good
4,7,110,6.265281470429619,2.270979660620551,TN,Moderate
28,97,138,7.460455195065736,3.2090079264413074,Gujarat,Good
82,39,141,4.864101277151597,2.464336285453818,Maharashtra,Moderate
135,19,44,6.752432351362743,1.7732872334498078,AP,Moderate
108,25,180,7.089635017827638,3.0367613034326184,Maharashtra,Good
64,66,204,8.63872411471557,1.9687039929380357,MP,Moderate
85,87,100,4.334458554008206,2.0904898217131245,Punjab,Moderate
70,8,158,5.873913571304245,2.2468385120667547,WB,Moderate
44,71,86,8.684073549654666,1.4683540614137107,AP,Poor
131,98,41,5.086105275642966,2.667619497785237,MP,Moderate
35,62,184,8.066001641613319,0.7943785613398204,TN,Poor
69,134,144,4.008027674797479,3.1065476047744895,AP,Moderate
18,29,170,4.129420349237428,2.7636132567655656,Gujarat,Moderate
107,15,200,5.638114426265586,1.560895405837891,Haryana,Moderate
90,5,20,7.842518554151363,1.1791793150816114,Gujarat,Poor
89,52,193,4.520717346175545,1.6636938365941023,AP,Moderate
18,117,28,5.91426821814059,2.9151577324457403,MP,Moderate
38,142,149,4.657340843647477,0.5947123794271936,Gujarat,Poor
125,85,119,5.117967847207041,1.9037727706767564,TN,Moderate
125,34,99,6.514970960642989,1.26233063861266,UP,Poor
57,118,8,5.595693709796059,3.1248541997600396,UP,Moderate
60,23,54,5.059563229900413,1.74152472168548,WB,Moderate
126,114,112,5.967484905434637,2.593694983641837,AP,Moderate
104,38,106,7.505274821368155,1.5736774709994632,Maharashtra,Moderate
0,36,135,4.597090533004942,1.4890990045132462,Maharashtra,Poor
130,80,12,6.397972226803789,1.4776186225074874,Gujarat,Poor
91,130,16,5.373598543069698,2.534523833497878,AP,Moderate
112,138,167,5.893104367699783,3.3927226807174593,Gujarat,Moderate
55,90,70,8.107775894540964,1.1244342616934895,Gujarat,Poor
116,79,185,8.648649898522143,2.4317037039999603,Haryana,Moderate
133,139,97,5.214889525604798,1.2963032976835418,Bihar,Poor
57,49,165,7.1498547841474505,2.1480501570240427,Haryana,Moderate
43,69,118,7.383386399335863,2.1247965520014676,UP,Moderate
60,98,22,8.212429994912164,1.8501380580862068,WB,Moderate
46,23,108,8.495212342505983,1.995932442506462,Punjab,Moderate
79,123,190,6.33995898767013,3.1406934444393135,MP,Good
117,51,90,8.912878226242501,0.7658135755829991,WB,Poor
19,50,97,8.854144867985315,2.9908494230664684,Bihar,Moderate
46,33,49,6.532339854192344,1.8869399938581144,Bihar,Moderate
48,104,147,6.710160603234421,1.500782107099845,UP,Moderate
13,69,147,7.338749197754494,1.0314379233171906,AP,Poor
0,132,49,5.8690807210989675,2.9444193757699035,UP,Moderate
116,55,200,7.310219569551555,2.27612669460836,WB,Moderate
53,26,104,6.571426968273543,2.6851271627203532,Punjab,Good
117,114,201,4.177183828886196,1.4448897696948875,UP,Poor
2,75,199,8.263644683383756,1.6788777868753302,Punjab,Moderate
11,37,66,8.702229005785043,3.2409311864756,MP,Moderate
73,131,88,4.131145392734979,3.3835468563121456,UP,Moderate
15,113,176,7.946309094036425,2.7195265368988215,TN,Moderate
101,104,24,5.929066304705136,2.7482780458700895,Haryana,Moderate
116,48,171,6.928159000144621,2.5832008312098123,Bihar,Good
7,11,43,6.499974734803579,2.2616298084217217,Gujarat,Moderate
121,132,133,6.756553254165235,2.2852349898180138,UP,Moderate
91,95,112,6.475931523790422,3.3914086710919027,UP,Good
89,134,71,8.266876857439378,2.7527345803148586,Bihar,Moderate
135,21,51,7.417533423476557,2.466023888289299,Haryana,Moderate
59,69,122,6.063186277729137,1.0672088086377802,Bihar,Poor
27,114,58,7.4428429057527445,3.4312219242816706,UP,Good
100,34,152,8.825239095419407,2.0608801091721016,Haryana,Moderate
40,96,141,4.401541310267163,3.331139689238542,Bihar,Moderate
45,79,99,5.940449857790286,2.640672612714526,UP,Moderate
34,109,32,8.352270161618979,0.6202425178837092,AP,Poor
133,35,68,7.695275554057367,2.1169864992648892,Haryana,Moderate
81,101,39,8.674644447241757,3.178046355815923,WB,Moderate
114,55,44,4.199049438116196,0.6553420565252902,AP,Poor
46,62,129,8.313878046063936,3.1001826509794883,WB,Moderate
9,38,106,7.958993849774359,2.340173876663005,Haryana,Moderate
55,25,6,8.075195080411863,0.6335817860616121,TN,Poor
29,41,135,6.986313640560754,1.6207949920060136,Gujarat,Moderate
108,68,18,4.2595851756030285,0.5905117827320231,Maharashtra,Poor
4,128,103,6.695649644754182,0.5051488932690229,TN,Poor
118,105,72,6.038755684949335,3.189275388533529,UP,Good
32,123,51,6.635208763259225,2.7457349026311073,TN,Good
117,89,98,7.70147986810671,1.3684160214484158,UP,Poor
64,82,186,6.979803172558804,0.8411315917203288,UP,Poor
10,108,190,5.462814449296451,0.6632977460205995,AP,Poor
84,76,194,6.9975367153521075,3.251666992151465,Maharashtra,Good
25,107,55,4.415692215405122,2.3766705565781123,Punjab,Moderate
62,81,52,4.026829956086599,0.9816766629947,Haryana,Poor
85,114,159,6.00764013646274,2.5443858903438388,Gujarat,Good
58,23,81,7.785931805453678,3.4966721483976406,AP,Moderate
26,134,187,8.113171154944192,2.8640822611722743,WB,Moderate
97,138,129,6.749196566537477,1.839596920964921,AP,Moderate
104,137,117,8.340034431375525,2.942530011843285,AP,Moderate
98,66,181,4.629574252813888,2.7329200457312384,Maharashtra,Moderate
128,107,156,8.820529276508704,0.7659595933819245,WB,Poor
54,104,14,8.608801682539095,3.277089875915542,Maharashtra,Moderate
5,56,139,6.99618625248888,3.152309743819199,Punjab,Good
94,53,120,4.293610620171515,2.271678569019897,Bihar,Moderate
132,104,21,6.271014314044033,2.0244476171257206,Gujarat,Moderate
101,130,26,4.896364805612432,1.1832241281923714,Punjab,Poor
2,122,63,7.142126342053376,3.003373668829923,Haryana,Good
22,58,48,4.949825973451393,1.7956592287409976,Bihar,Moderate
52,123,15,6.408988302120659,2.23792007363347,Haryana,Moderate
82,137,46,5.02813463430095,1.0102624549165868,MP,Poor
84,141,27,4.909225651645094,1.141468274571308,UP,Poor
77,102,122,5.239617879710211,3.4556039726728573,TN,Moderate
109,40,192,4.145982277579965,1.9819999096922667,Gujarat,Moderate
0,85,66,7.580574636899328,2.9472286352102683,Bihar,Moderate
50,89,115,5.533631881750349,2.9891900076063003,Haryana,Moderate
3,87,58,7.490540269691902,3.4445309917759146,Gujarat,Good
112,67,86,7.267391092171735,3.4487120464529433,Maharashtra,Good
31,71,123,4.330563293115933,1.8708662545742247,Maharashtra,Moderate
33,7,113,5.56017379061667,3.350961132554535,Bihar,Moderate
91,46,116,6.834302666540639,1.5963632584492247,UP,Moderate
94,28,17,8.59200596994804,2.3229173805999896,AP,Moderate
71,48,72,6.006598552242512,2.965137289896446,Bihar,Good
38,133,111,6.523957726077072,3.241359612035974,Gujarat,Good
117,119,31,7.750794017501753,2.0715176726757223,TN,Moderate
2,40,119,8.016477369076814,1.7535783743437565,MP,Moderate
122,42,172,8.616702518433806,2.6855541609195024,MP,Moderate
49,86,78,6.485947186722864,1.8677827050945008,Haryana,Moderate
11,33,96,4.969189647509327,2.5154042880888463,UP,Moderate
53,45,89,7.822106149005302,2.912656723677105,WB,Moderate
132,92,120,4.627876323026849,3.0233818031647033,Maharashtra,Moderate
56,52,79,6.091711560863052,1.2629421250474784,WB,Poor
111,118,88,7.141065249260085,2.214374363118945,WB,Moderate
46,26,87,7.4592809321853695,0.5751027900372003,TN,Poor
84,103,142,7.665138586079635,2.8932686348039995,UP,Moderate
65,21,19,4.967661957702094,0.8752855190225092,Maharashtra,Poor
74,90,49,8.908246006860253,3.1150535015037524,Haryana,Moderate
102,137,185,4.8920928830948,1.7204288146147264,UP,Moderate
37,65,86,4.480367026281082,1.0018048334691954,Maharashtra,Poor
49,93,11,7.320252009644325,2.887444743199254,Punjab,Good
97,138,162,8.54999999928293,1.1008591611003413,AP,Poor
81,85,82,6.796918582496813,1.6832440210251889,MP,Moderate
29,99,34,6.977412172573697,2.2006285886503414,Bihar,Moderate
78,63,122,6.692423739671595,1.5800898156131358,Bihar,Moderate
90,58,159,4.213740970464446,1.0370862274234733,Maharashtra,Poor
51,130,53,7.406557862466811,1.718281388118292,Punjab,Moderate
78,52,189,5.790995602717366,0.9327331117653319,AP,Poor
29,72,196,8.678368976567263,2.6574663877858185,Bihar,Moderate
105,111,105,4.933950237743069,1.0145148929564773,UP,Poor
50,82,195,5.510578908581403,1.9471476091111635,AP,Moderate
80,81,180,6.524273744410236,2.181134761084625,Gujarat,Moderate
132,31,173,6.386775218095046,3.335200818062018,UP,Good
28,92,85,6.001523708397271,0.7347750623027043,UP,Poor
131,76,34,5.572014688436441,3.2913658250557876,AP,Moderate
137,51,7,4.735923682995917,1.1246790719758426,Gujarat,Poor
73,107,41,8.104609364368027,3.022808793919285,AP,Moderate
16,25,34,6.243848936360923,0.7714857625330254,UP,Poor
83,119,58,6.864782795495292,3.466107131847387,MP,Good
68,61,117,6.732764318178839,2.9228982586665015,Maharashtra,Good
33,109,90,6.87744473324102,0.6888532980438788,Punjab,Poor
5,99,104,7.524201859223417,1.1423331302960464,TN,Poor
52,114,89,7.146904975201187,2.1456349793532663,Haryana,Moderate
125,31,139,5.369514586992823,2.070716033421112,Punjab,Moderate
42,132,12,6.7685496301630526,2.387807608868225,Bihar,Moderate
114,80,90,5.222564527704731,1.8905200314751547,WB,Moderate
110,39,67,6.9441822995406755,2.70249291738872,AP,Good
79,102,195,6.159673101012157,1.5454568112390428,Bihar,Moderate
94,40,196,4.197091891482954,1.0291605103531485,AP,Poor
117,70,162,7.669928436841503,0.6013384550600275,UP,Poor
7,60,97,5.373332088684975,1.474296838377461,WB,Poor
131,98,142,8.600971775669084,1.7806364978319564,AP,Moderate
103,110,201,5.402786208309183,2.477206144406951,Bihar,Moderate
131,88,53,8.983113715675856,2.9193690386721176,Bihar,Moderate
24,140,125,6.314755839035614,1.2201884048117102,WB,Poor
95,22,43,4.132036597945265,1.9796077228079536,Haryana,Moderate
92,129,38,4.3813449091825625,1.2012016167364308,UP,Poor
60,6,106,4.410440078652845,3.3534960461896013,TN,Moderate
121,80,14,4.2810721050339735,2.442640270485823,WB,Moderate
50,142,13,5.338946998352899,2.5337072021480096,Maharashtra,Moderate
20,30,192,5.622944145749919,2.0936724480707714,Punjab,Moderate
4,51,100,4.556429320502553,1.3454893068953035,WB,Poor
91,34,137,6.1906574240069325,1.101289642817718,Bihar,Poor
60,60,167,5.826754108421272,2.469936542248972,Maharashtra,Moderate
21,123,143,7.181619979101493,3.265121554969869,Haryana,Good
69,136,46,4.979322797509068,1.1386810910683267,AP,Poor
0,143,84,8.5699274510867,2.2152930031203404,Gujarat,Moderate
132,134,95,6.579953894038816,2.0879749153909914,Maharashtra,Moderate
11,144,152,7.118665197414087,2.4249592892897978,Haryana,Moderate
89,25,183,4.197601692002117,2.2633698297633877,AP,Moderate
45,72,5,6.795443494336759,1.3183838201966467,Punjab,Poor
33,130,15,5.84050102255825,2.5743250751566182,Haryana,Moderate
77,47,65,8.620860244076642,1.3179794398392213,Bihar,Poor
44,104,83,8.428216577739281,2.458981039307964,Maharashtra,Moderate
72,127,171,7.188243500108585,1.3998000592890447,Bihar,Poor
25,97,108,7.8392567540287095,0.747268231238413,Haryana,Poor
46,144,52,7.222965785579714,0.8816699154815252,UP,Poor
120,133,86,4.084840558037184,3.0022887423132656,Gujarat,Moderate
55,120,32,7.515632723365838,0.864065783356456,MP,Poor
93,119,93,4.8854538192184735,1.4915396621973511,AP,Poor
106,123,79,7.412854774851098,1.3629252543043284,Punjab,Poor
62,97,84,4.052533921150854,0.6735791273632838,Maharashtra,Poor
47,13,40,5.554534041962041,2.29855860011783,WB,Moderate
60,77,91,6.584639895370913,2.896356412628437,TN,Good
80,30,74,5.6658530018038915,3.476989360796237,UP,Moderate
25,110,111,7.469936260150324,3.3080962549391955,Gujarat,Good
35,72,194,6.6135476937522295,0.6479783350209509,UP,Poor
0,114,110,8.798336904808426,1.2725260956627056,Gujarat,Poor
7,135,74,5.7890621175545185,1.736354784590056,MP,Moderate
112,29,14,7.609296657753919,3.125043042089522,Punjab,Moderate
98,25,9,8.179208322109963,1.5802543350519969,WB,Moderate
46,144,32,5.268088935547377,2.210937031753275,Gujarat,Moderate
126,58,63,7.770657378974603,2.4787789926367907,UP,Moderate
55,5,141,5.9665699999149755,1.393876209713257,Bihar,Poor
13,132,171,4.643635758166232,2.24582163264097,WB,Moderate
27,5,96,4.018235387162567,0.6526565161892374,Bihar,Poor
77,139,66,7.718787763185625,1.9405498522136333,Maharashtra,Moderate
129,14,93,4.931220394392189,1.6356072156529533,MP,Moderate
108,44,111,4.255968171051627,1.5672637921430388,Punjab,Moderate
13,143,42,6.4860454376982055,1.204678697933173,WB,Poor
55,49,156,5.73349017314708,2.953202708101941,Haryana,Moderate
114,91,196,7.4590335223835815,3.1457690136770577,WB,Good
6,31,125,4.536821476954376,3.1643854303151953,Punjab,Moderate
2,54,175,4.663265848150988,1.6883209514856807,TN,Moderate
110,65,114,6.020538541503005,1.2774838940192388,Gujarat,Poor
106,17,148,6.602040857844594,0.7952368777223703,MP,Poor
17,144,70,8.120969593608113,2.517223007868246,TN,Moderate
37,89,70,6.928125954674697,1.4905032952750061,UP,Poor
114,88,201,8.51298722572991,1.3299987955539656,Haryana,Poor
14,24,50,5.088839180691794,1.6143143600133194,Bihar,Moderate
118,35,153,6.981097579991921,2.1641710356004062,UP,Moderate
27,12,64,7.276192048962991,0.9857757879809518,Maharashtra,Poor
38,28,142,7.629025258576603,3.3840126473068,MP,Moderate
16,37,150,8.943253491143311,2.697842283621682,MP,Moderate
85,46,94,6.340169112060469,0.6403569906322246,Gujarat,Poor
125,143,173,5.846597899314473,1.4203633568327507,Bihar,Poor
43,98,168,8.26103337576914,0.6508173115065683,Maharashtra,Poor
24,41,117,4.883954525426577,1.188467598110441,Gujarat,Poor
12,38,89,4.185140486398864,1.35977266971672,Gujarat,Poor
24,57,70,6.217945267656666,2.653939183804117,Gujarat,Good
67,144,50,5.236029272683011,2.656219566458832,Maharashtra,Moderate
137,100,122,5.982627006275454,0.6359759258965323,WB,Poor
66,109,155,8.930416557231604,2.264382940513094,WB,Moderate
108,52,171,5.742441151096262,3.3827318935776223,MP,Moderate
110,44,99,7.5398285419669016,2.385095135893258,Maharashtra,Moderate
110,92,8,5.252010048752325,3.3816419772357538,MP,Moderate
33,47,173,5.517114718830878,1.6416773509095033,Haryana,Moderate
110,21,7,5.215775967301289,1.879334873456641,AP,Moderate
7,106,185,6.860804351128755,1.9864595359893755,Punjab,Moderate
112,115,124,5.130542930982168,3.2718412841150455,Bihar,Moderate
82,74,78,7.591820513308827,1.6408431585493797,UP,Moderate
41,64,110,7.401370992678819,3.450255225100839,Maharashtra,Good
100,81,100,6.106348379947015,2.129378105430295,AP,Moderate
5,39,40,4.127885105189027,1.1543621676010076,Punjab,Poor
25,20,181,4.1132556611318405,0.8110641457915995,Gujarat,Poor
63,42,31,6.664034085544666,1.018618250602647,MP,Poor
58,36,57,8.195994142783452,0.6178482287615764,MP,Poor
108,11,53,6.994368356879948,2.576930759794927,Maharashtra,Good
120,50,106,6.178252307925371,2.0507125402319724,Punjab,Moderate
32,22,5,8.410594167412462,2.7137716776682685,Maharashtra,Moderate
20,75,178,4.98497724513389,2.846786365027242,Gujarat,Moderate
69,44,66,5.797122146581518,3.294089464157238,TN,Moderate
111,92,103,6.826547259353067,0.850994983066491,Punjab,Poor
3,82,70,5.458347345741931,1.0583097323565298,UP,Poor
93,9,154,8.988562409299906,2.1448229646299426,Bihar,Moderate
74,90,171,6.261604584676225,0.8885729386555435,Gujarat,Poor
61,26,48,4.25861111670576,0.7781651795156531,Haryana,Poor
93,78,6,4.880417093762108,2.4990127965416953,UP,Moderate
94,94,63,6.662404341373419,2.674134547305646,Haryana,Good
54,83,160,6.750280998428046,3.0302014786841704,MP,Good
136,123,199,8.920721335973472,3.247240035154002,AP,Moderate
130,133,18,6.999832092131343,1.8274983339637951,TN,Moderate
30,82,20,7.333136601796088,3.439623014629148,AP,Good
39,40,55,5.068613849671009,0.613660978107756,Gujarat,Poor
35,99,104,4.534324408175225,3.110382866051811,Gujarat,Moderate
5,32,32,7.010050040740438,1.4644275742110366,Punjab,Poor
65,102,57,8.324399883015516,3.2651435063841734,TN,Moderate
74,39,56,6.93686475895109,1.1678131610694096,Bihar,Poor
3,66,120,6.213916090923102,2.722980963343569,Haryana,Good
78,91,157,6.891033206608146,1.776370328093916,TN,Moderate
133,112,189,6.343857892428605,1.6443945200771564,Haryana,Moderate
117,129,13,4.7094078800765855,0.6782583538588693,Punjab,Poor
112,83,15,7.705922126264508,2.6177351801522706,UP,Moderate
93,129,111,6.665190817323362,1.0260582808898793,Maharashtra,Poor
61,65,49,5.9966143802907785,1.8889795045724391,UP,Moderate
78,30,89,6.798192510210031,0.9239243425082541,Maharashtra,Poor
135,61,6,5.206134772266674,2.3134334543960082,UP,Moderate
25,136,186,6.139788577352162,1.1931837041584106,Gujarat,Poor
43,46,166,7.112226005018641,2.283189592493807,Haryana,Moderate
132,26,174,5.13096786833616,3.3398473411479697,Haryana,Moderate
69,143,73,7.744975423322825,3.2627555011506613,MP,Moderate
117,94,143,6.605054559282933,1.1013930773269942,UP,Poor
67,62,33,8.308533552092578,0.7975568283809366,AP,Poor
18,11,115,8.236182888482098,0.6279833070067006,Punjab,Poor
19,140,96,6.472585218596852,2.9855138590297616,Maharashtra,Good
112,55,9,4.977328053160929,1.2479227467782228,Maharashtra,Poor
139,94,24,7.683208933050463,1.3518120930676067,Bihar,Poor
46,112,105,6.093390678416478,1.1787358350465966,Gujarat,Poor
0,13,43,6.973137417262485,3.020251865665886,AP,Good
89,42,164,4.536326450869694,3.436705986218907,Punjab,Moderate
63,115,161,7.157919947579961,2.765559952790106,Bihar,Good
37,17,198,5.867752444725621,2.9707335814075706,MP,Moderate
36,11,131,5.6709487485924726,2.3615013815580133,AP,Moderate
125,143,5,8.899577893889006,2.086324725189436,Gujarat,Moderate
138,71,123,6.162153213801236,2.664734014371545,Haryana,Good
99,45,133,7.390191890578671,0.6072886364186609,Gujarat,Poor
76,20,8,7.138637677869205,0.6842015768101901,WB,Poor
2,48,147,4.521517754425788,2.561820465728551,Haryana,Moderate
133,54,179,7.739637685321581,1.5052098937611742,AP,Moderate
9,138,162,5.615796017167883,1.966503069344824,Bihar,Moderate
4,22,138,7.994697745983675,2.8459776909797303,Haryana,Moderate
137,55,106,7.038203913076912,2.231473725220802,Punjab,Moderate
129,7,133,5.585457449767448,2.9157856239891733,TN,Moderate
