crop,region,N,P,K,ph,rainfall,temperature,humidity,fertilizer_amount,yield
Rice,AP,20,5,83,5.002579895514906,226.06127222328635,24.195008114442704,82.46394454063046,53.44003603818257,5.207254423381632
Groundnut,MP,60,107,159,6.8501136164635135,117.1751214812963,17.159894769740553,31.092122095372524,68.48961066237734,4.854106754249445
Wheat,AP,102,122,103,5.020477098126415,100.51044006916403,29.310787072294378,69.36237327337543,180.01958834964043,7.809001518066931
Bajra,MP,138,34,58,7.661422047249977,260.4939883394883,17.404330135122517,80.18712357269305,66.18683391150353,6.182089355043434
Bajra,TN,74,13,130,4.862021363380386,229.63321199959654,13.951508813515712,46.08155741170657,31.3557744535253,5.587523931143815
Rice,Maharashtra,0,112,27,7.697716114093893,261.6674596714845,27.49174790602223,48.10964967463873,37.86292397864749,5.308723819654577
Soybean,Punjab,108,37,190,6.703801087996829,264.41147839083595,31.732473933417825,32.97411844651471,111.9884431291586,8.172748306029101
Jowar,Gujarat,76,30,149,8.883176248624704,224.3052186238815,23.543163128568366,60.019702755196164,187.2086679034516,9.467217704467735
Maize,Haryana,16,46,121,6.334525277181332,36.11823686772553,19.661933114642167,86.19860595684565,71.8729649564567,3.540098798635468
Soybean,WB,110,46,91,5.198573208364055,46.77998314241706,14.592586193637537,34.27422360576156,195.25297690673068,6.884249350813678
Jowar,Gujarat,18,100,50,8.198279480809907,40.532258810254575,34.04979353948421,76.76564721748679,188.21149555768227,6.714838713024865
Bajra,WB,73,43,107,6.90196231092805,89.42333258390708,36.73793429187231,35.125284511847624,137.975526800504,6.73013423713219
Barley,UP,58,65,51,6.684116207451393,261.8778053289635,17.593771556149598,30.11438246789254,112.59329093239162,6.328773833929523
Wheat,Punjab,114,51,63,4.5262761896312265,30.720545217044307,22.846899056959636,61.474920765870664,62.44642034645542,3.57286743558604
Rice,AP,37,52,107,5.903598660569715,35.84209817875764,19.19760946441626,64.5052825709181,126.8435883891818,5.738638738499715
Wheat,Gujarat,30,132,177,4.023227423137834,52.930849298307436,34.922885087045074,74.13511609482589,85.68800276643228,5.89999449302692
Cotton,Gujarat,105,103,114,5.077668266079959,181.93807181639795,37.66545933466857,58.85776120436519,123.52110712665095,6.67048418142124
Cotton,WB,110,115,66,6.625676125803553,109.36281010327043,14.542831284283325,48.50194170485767,142.70023741923035,7.3332264601102395
Soybean,Gujarat,49,32,58,6.3666396352281325,283.4276557397338,11.095234699228481,30.28439161367576,20.60222377780677,4.218544197009013
Bajra,AP,125,14,129,6.836937874381304,57.889159812813695,12.568280614704673,51.686178778972376,29.185562954983332,4.2506959581794685
Bajra,Punjab,102,110,118,8.340554045805423,245.2825990065664,18.713882258577865,74.14530862328603,84.97546870619922,7.39107167548412
Maize,UP,58,104,145,5.300588167098816,200.55953988122897,31.73034322142126,85.27076486287832,120.33758595426885,7.443779540206235
Maize,Haryana,120,5,16,7.385236957521847,202.88597206848263,19.79636286828864,67.61882851727734,84.85819285297482,6.278784348726775
Maize,Punjab,94,122,6,6.7554929187532835,118.49745810203653,39.52572559723524,76.79055126895429,31.17943457459223,4.716779677348904
Barley,Bihar,93,86,46,8.102688544099976,21.26735664400506,12.56769797839319,68.29765052267243,171.2821975522265,5.633736126570272
Groundnut,UP,51,136,186,5.336658891713151,122.62523678886592,30.143076422503267,36.51402570129602,37.200970984300334,5.533024240608622
Sugarcane,Gujarat,15,136,15,8.95143745323091,188.38595213261013,23.862656686350252,79.13196917826016,116.8240244092535,6.031364550136169
Groundnut,AP,54,119,117,7.319437073375216,226.4581166606042,19.28475790693391,73.04825800677904,167.05768858404699,7.7756458707441505
Wheat,Maharashtra,136,67,82,4.202571759960219,174.8458588907301,26.827692631853107,34.94498803161124,57.431994504745866,6.780349718751457
Groundnut,Gujarat,135,39,154,4.023201589591567,294.7011477233035,17.430913423574005,55.39680532716811,124.62413616767063,8.438675611525662
Barley,TN,108,120,113,8.339217702863483,184.23434245560063,28.42892704508882,85.39023536028071,146.0936143928052,8.54669228868887
Wheat,TN,93,49,181,5.3081580539545765,43.257590002046044,39.851032774220165,67.61378639794299,90.2668367670319,5.176205087985872
Groundnut,Maharashtra,6,61,41,5.185319978309424,259.40039742238037,19.362887512738226,83.04681434217619,89.90802804513827,6.749870620711899
Barley,Haryana,132,125,40,6.748947275333335,202.78261476806398,21.161515372116902,38.19625513612333,26.63122736717738,6.719816710968823
Sugarcane,TN,139,24,181,4.846957933090691,164.7864186692167,36.07080744602764,77.8928493838336,166.4869283364742,8.648932081208374
Groundnut,Haryana,80,28,62,5.443345422333818,238.15378865483135,20.767694731545433,32.560486007669844,42.89693910841647,5.4906886973044
Barley,UP,87,74,7,6.580469924181386,213.2807117317009,37.32970314228426,74.24656042387224,42.071789343315096,5.478756422010323
Maize,Maharashtra,107,106,198,8.909392946764331,285.6718606294584,30.952961783663312,66.23617126136244,44.311695981378705,7.90351903194308
Bajra,Haryana,82,131,165,4.765947147324252,149.97146041296347,10.579138959072415,76.6662670108287,151.26637203133163,8.59396790984076
Maize,Bihar,44,122,150,4.209724011463422,219.00534678658096,21.324946698632843,72.90390041255093,47.25184970864889,5.33166596812694
Bajra,Haryana,79,29,180,7.540187827267458,148.55832228806594,21.567307211765016,52.750377790483455,93.80334676764788,7.020721959692059
Rice,MP,24,85,79,7.08108366684724,97.85462285696691,17.335962069027758,83.42654697198651,171.49340609551368,6.272697043505297
Rice,UP,26,21,203,5.5664708658184825,109.45765359483968,27.63310787531588,47.35996888832656,88.64495230559021,5.169311731069322
Rice,Bihar,50,62,41,5.396986618890319,185.76535879200483,11.220785728845819,50.37395947037286,118.83594716998036,6.5493867110047495
Sugarcane,Maharashtra,118,6,182,8.339281504418295,70.53092023482984,27.893632498534117,73.25692384199465,127.85678281395506,6.406701073988892
Maize,WB,107,87,40,5.606606823582407,161.50937291460423,26.72060397066984,76.57318944718898,143.462779144291,6.893947832537041
Bajra,Gujarat,59,13,31,6.964930890447657,214.15147575053072,30.723197994808448,43.48914946768156,64.45086137947932,5.186100012036306
Barley,AP,71,127,154,6.126813528256602,170.20520078199573,26.154704847933004,57.684174673642026,62.8852335266417,6.798346822840307
Wheat,TN,79,108,35,6.637107882655366,177.5061963042607,20.002382768650747,33.63145312594689,66.74419974794881,5.1153516431421595
Barley,MP,71,87,172,8.440778040394665,79.50622170115805,39.10512941229717,24.769518104331745,147.96612262062132,7.101967601517115
Wheat,MP,95,113,186,6.2383714754318245,204.14315763133567,13.986523486622222,46.773084994899214,169.66225512365682,9.089356750908461
Cotton,WB,125,124,68,8.127212897384815,187.27742888253482,32.289907181283894,86.11389148130058,83.99370161286299,8.18796067900052
Barley,Gujarat,95,138,202,7.010978649869513,169.36335344736625,16.1666868505519,38.74279996999479,81.51131199842746,7.391214374002614
Groundnut,Gujarat,138,15,121,5.817615462865792,214.90485762376335,11.863461561111523,22.831775765459273,45.03278157324742,6.755978162687334
Groundnut,TN,108,110,57,4.124298757143218,216.27640819992035,32.98638148754225,65.18088341560846,164.1188587361425,8.825314297994128
Soybean,Haryana,5,132,58,7.33718390335711,213.7644624866825,35.73414842261468,46.54581845179351,138.32350906758157,6.820968907671789
Maize,Maharashtra,21,34,186,7.4827021947482395,59.365249129498096,13.64608940202735,71.83764848464703,26.253676008611265,2.6940970063802614
Wheat,Gujarat,102,86,203,8.964762529507354,184.9178431023758,25.7818428929112,38.13832577181169,191.38093394708872,8.579865343013521
Wheat,Gujarat,11,119,138,7.555183469388496,215.65836850003112,31.853523071287697,69.4789808673309,61.69399582081311,6.431336378753103
Maize,AP,26,65,68,8.09869773639505,190.34209883407618,21.446207547379537,80.2981299574451,146.07133172039931,6.190745156826952
Sugarcane,Bihar,128,22,186,4.83657017660958,74.01397874975208,23.267514189942382,54.81742973805001,81.18756199692508,5.915455325705131
Soybean,Bihar,79,66,69,7.814689587035225,26.67592413088327,39.32119183733975,86.83625117625414,178.04559208613415,6.691293745166497
Sugarcane,AP,59,65,107,5.7599230502489265,190.3796416734316,31.874123865213186,76.23004546360659,76.34661844789076,7.076646177273087
Sugarcane,Punjab,115,63,178,8.89999633919024,81.72926490502661,37.64799108462276,50.80107139638926,183.3415497489449,8.240982952735875
Sugarcane,Maharashtra,69,114,174,6.258669995728796,251.73274080866634,22.96910824795449,43.40439678539619,102.43362031527126,7.938429968136401
Maize,Gujarat,35,118,118,6.324192568543285,281.90823726813784,24.27769882509785,89.51941121585149,187.9257955153864,9.017000067682906
Sugarcane,TN,128,55,116,6.48762350187087,254.78701904141866,39.093960727982925,85.24081362911555,58.89936060570629,6.498438254556324
Groundnut,Maharashtra,51,69,97,5.538887790130623,67.74017043439711,22.82207359948068,71.19656719995756,169.18191881612967,6.605601185921953
Rice,WB,129,116,79,5.898102791928012,249.17005220081037,22.359578780480533,44.815643032775924,137.18497829127432,8.606922145457013
Cotton,MP,136,46,60,5.96163461485164,69.98465128438325,30.92047179659621,26.582753541241487,22.6494940848744,3.5171618915611047
Wheat,Gujarat,110,47,172,6.564849246661387,103.48488666670917,11.330136267324088,29.278495887462654,86.75700394097305,6.047983485561235
Wheat,Punjab,87,6,19,4.706430514591715,251.90333191518417,23.32663933523738,73.15220260563339,106.11541911445923,6.692449377115515
Cotton,TN,47,144,34,6.9877183142876325,60.67291646986024,38.18091634181077,65.65755680597402,74.3310329276039,5.355649597042524
Maize,Maharashtra,104,130,27,6.695095708054086,72.59263755712686,36.89805093619185,38.327858404411316,21.411604974791835,3.4032082218126987
Barley,UP,41,48,16,8.911279521640822,256.6266647889237,29.81083468982822,25.85564029238774,111.06787521188288,6.036967539144815
Maize,MP,93,39,96,8.37217734513597,296.4047137239186,23.30361561753476,89.11712755175063,115.92759806675889,7.27102952215328
Wheat,Gujarat,44,69,99,6.3125012575609025,198.03973239726784,25.316226875937957,68.2940690153497,129.31300075450972,7.347928180413845
Wheat,Maharashtra,129,143,162,7.490400281751028,192.8590411637366,17.980193075319896,20.600765625888165,197.826196147028,10.442053238259865
Cotton,Maharashtra,103,36,127,7.278071270298499,171.36059398443442,16.141779681584318,31.154335616099846,171.2378300474722,8.41885653818935
Sugarcane,TN,106,70,107,5.174248610194249,88.47779482892783,18.068396834246148,63.84101752503103,181.54764347877298,8.474355089759104
Maize,MP,38,64,20,5.664818336165902,30.581960673679895,37.067481436718865,29.14763035429283,20.979293281012474,2.339431010097753
Bajra,Bihar,133,119,162,4.167108474500249,146.0851898252943,17.719214672337323,45.89478192023541,48.96648647101057,6.942066713417949
Cotton,Bihar,26,72,72,4.478597749009431,257.1472638901077,24.08021222065537,66.64660738600591,193.93051596405758,8.80110460753232
Groundnut,UP,18,68,37,5.548240518565968,268.79716278186936,31.497892779291277,20.24795273138615,164.3338328062161,6.774179800034821
Wheat,Haryana,63,135,189,7.890502667659581,161.56445978932206,32.25768218745819,20.185014960326626,89.88708067502714,7.04257798762261
Cotton,AP,50,58,101,7.5785547158099265,283.1083089976917,19.310209680973173,45.76475007739106,186.78139634936895,9.47778310814102
Maize,Gujarat,56,80,160,8.821182324765541,177.87749362151604,17.764175889134187,88.85629758486047,161.31328095267898,7.711646314494188
Wheat,TN,19,131,30,5.832694612695932,232.65064524390138,21.10797980730207,33.89937004541671,145.54534835525084,7.528568606096789
Barley,Gujarat,19,114,129,5.714331990621243,143.73573825379356,13.02849438706898,51.141545136016404,148.51651161264874,6.9551802432211005
Cotton,TN,81,92,18,4.5147557779048135,42.99841409360854,26.368735924988357,67.55693008808014,177.72894728142447,7.531104844771608
Soybean,Bihar,100,117,189,7.93813389549173,254.57970687716895,31.937898749724162,46.76878290806765,67.01711684691148,8.002811711453107
Wheat,TN,37,58,147,4.82714048651803,284.0727716691435,17.05368289643362,61.89017546187667,199.99297550949996,9.904672720926055
Maize,MP,37,52,198,8.766878737257633,222.59203310544618,12.70193594764093,22.991632633027326,197.53028422127616,9.609428673333063
Rice,Haryana,64,39,20,5.578950590032625,134.51426357068107,35.32515330223423,56.07006416669714,70.72101862222712,5.050911079428375
Bajra,UP,75,72,41,7.236319362122726,260.89799753734684,36.485085742527254,40.35867157267943,178.17625472738553,8.445668563604071
Jowar,Punjab,132,30,15,6.252232244094697,196.6807853625661,35.82244854944226,84.84322748356678,58.63670630074902,5.962658087988686
Sugarcane,Bihar,122,76,15,5.1207907109445046,20.779015053950843,22.718127328403593,56.97850145835428,112.06074404884788,5.312907884008904
Jowar,Punjab,124,92,165,6.2799913395661475,281.8843780301077,14.258658431352284,43.17678452463974,117.72424468807063,8.887354156300166
Maize,Punjab,26,111,6,5.629772735838106,149.62160598926906,30.671930968326443,38.43348867204314,38.66024453372693,4.024021655188001
Groundnut,WB,102,60,37,7.127273038664969,68.81916393480071,13.02783060905384,26.255503666410455,27.81975963124823,3.7803401131174623
Groundnut,Haryana,19,73,67,6.75593696136119,71.24243836787971,30.754477024113886,61.43486525376187,165.24270293822858,4.998772373641777
Rice,AP,59,84,135,4.413505530379973,115.54020747666901,16.5273520184265,32.74721632104014,155.22238024868412,7.505509204276115
Sugarcane,Maharashtra,82,100,88,4.360711887105811,31.897786739402363,13.238963636060053,83.20426176217083,45.148055597998386,3.4907245598857144
Soybean,MP,5,130,37,8.826198883554833,105.54256276915794,10.053425882177034,85.91632180908381,172.72365919629556,6.793159561455769
Rice,TN,111,109,30,5.5074783950969675,45.52304431293484,25.279151265549714,52.48964398007313,101.98899939926899,5.939150053755751
Jowar,Gujarat,138,63,38,4.45271217016942,76.54233874600251,35.917026770979064,45.99086272532544,39.53057524913719,5.1522858815421735
Rice,AP,113,29,82,4.90919280435799,25.052773262091957,32.44118346531654,49.55133327715001,22.114107092127586,3.3389090000481194
Jowar,Gujarat,83,31,184,4.772413396487597,210.68228101743966,17.839903870539686,42.582903686748004,171.7673555065303,9.404063590633918
Wheat,UP,21,103,97,5.049505764748988,181.16551944692435,14.451068839956665,84.46719550299369,73.1523561927045,6.456537835610003
Groundnut,UP,83,26,198,4.234389538710259,45.80683099684299,38.762702024577635,86.24017579635537,69.01748203389617,4.62443262293365
Wheat,MP,46,51,204,4.988471147433338,237.10911258701736,34.8195667555373,47.27465063766949,172.3169061315126,9.485744709675219
Bajra,TN,101,126,159,8.70675867285555,212.65452897249088,28.70558647531682,81.21193729501569,21.17760791957064,5.887661751034551
Sugarcane,TN,79,59,204,6.860237023890203,63.231828593895955,20.50810393595527,63.92219378262444,153.24972658215265,6.971877919894269
Soybean,Bihar,24,13,75,5.62631209177458,31.595138996818186,33.63638498389499,78.60673338339046,133.95925451461005,4.377181300550997
Jowar,TN,90,58,120,7.94757655069611,57.81120469804086,21.27464717131975,56.47262250419442,173.68086883057785,7.674883189670588
Soybean,Maharashtra,66,118,98,8.47923747783712,52.73307347203549,30.975171344671324,28.18760867929459,31.094674880270304,4.195458412133594
Jowar,AP,39,68,181,4.353661192087352,190.89692318422794,26.33368381609168,50.33447257458853,100.74891252954015,6.520766887024415
Maize,AP,29,122,51,5.721545906081575,34.34529678264305,26.516754343881924,55.49683560237979,58.00948535802761,4.816168336893535
Rice,Gujarat,58,113,153,8.093050246209689,107.0660347400612,25.94690598349478,69.4787370767094,114.71875471304858,6.440831315178788
Bajra,WB,27,103,153,7.035653339304411,120.52428746137166,39.23106059672437,74.87046685651546,120.35691346554098,6.662647809038144
Groundnut,MP,46,87,203,7.411412871887074,43.996217916135926,37.00059718727759,28.042922254890748,124.28779098500632,6.384748063700863
