N,P,K,temperature,humidity,ph,rainfall,region,crop
31,107,153,32.90881436794206,31.92419083792054,7.439739634109548,33.305834106634606,Gujarat,Cotton
85,141,25,18.750809827604762,48.23805338530705,4.870538851033444,234.617818896418,Punjab,Maize
50,123,128,38.35393983799179,79.58323901179998,8.354317009745888,172.91041829154167,WB,Soybean
62,21,117,36.643751213380554,65.81609397239356,8.29336897883837,170.71807263986798,WB,Barley
124,53,101,31.488324407011238,66.39262460669514,5.081362581608856,117.80934728919667,AP,Maize
57,82,142,19.799031616789264,76.83062541012703,6.3678704732839915,240.01105296638113,AP,Rice
57,50,86,18.397706580431503,22.883545511487988,6.440076424175384,138.6280673162347,Punjab,Soybean
85,97,101,24.25814440475204,75.61576263439375,8.606188865391816,120.21614204242923,Punjab,Groundnut
48,125,97,20.638075009829226,33.74441894988934,8.528094431620413,288.8952749586914,Gujarat,Rice
69,17,99,37.0347497207638,44.21488332219547,4.337337565662395,149.607087289675,Punjab,Cotton
14,49,28,13.704854178437037,41.562997648781305,8.790149942922623,241.90693261157472,Maharashtra,Soybean
53,21,128,31.734027268451275,27.395888353366512,4.342810469352663,58.96809924807263,Maharashtra,Cotton
100,51,144,28.326903829775734,32.159694467740565,6.747858776919123,227.21489455509203,WB,Rice
7,66,152,34.18903574009103,86.944303782522,5.557965744517163,207.88863833697133,UP,Sugarcane
52,47,202,26.274619802506198,62.01905797591658,5.952319367698175,163.0534023458003,Bihar,Rice
59,72,140,28.886220328464304,53.17802329061315,7.133584560158751,58.482781901708954,UP,Sugarcane
107,128,82,38.882218958994265,73.04563477672319,6.919078207856273,53.76249116926269,WB,Cotton
4,113,137,12.758846580974849,76.96175629978941,4.837443688863207,209.35748519250458,Haryana,Sugarcane
102,32,58,13.1459697645119,27.718399773388267,8.848908923467313,259.6258200502249,Haryana,Bajra
5,98,40,21.808230541836927,71.86337908248733,4.143471302475521,178.80273080018446,TN,Rice
108,122,116,24.181983802029784,85.26775769417462,5.716890933926214,149.04483973147816,UP,Wheat
115,95,170,15.996161261879879,60.98052572384333,8.006895408735284,165.6042670473657,Maharashtra,Soybean
93,88,135,12.480033909486066,62.99098660415979,8.254681873852501,63.83805919775418,WB,Wheat
46,37,168,10.66528769692479,80.92851030716156,7.986451269129108,34.56226217357833,Bihar,Sugarcane
98,29,26,32.93776751337516,67.56377915743045,5.862494240302772,252.13440500702322,UP,Cotton
54,23,12,24.551721809914753,89.66872581638783,7.3669995518552405,256.99682634922897,Punjab,Cotton
51,110,193,35.30210289499507,39.788554521617215,7.821498420812297,230.9032343294503,MP,Bajra
12,37,130,20.82511705115713,79.18364045540379,6.8897686155864495,236.057063160162,TN,Rice
113,71,82,31.103383900839248,62.86864546140286,7.39508894797059,79.90398885687577,WB,Cotton
123,46,11,24.655615670894814,45.60148784101795,6.7681250017921695,50.44267158486917,MP,Soybean
105,99,72,28.36209995839571,81.81417694136286,4.274748174740002,64.79801270551195,WB,Sugarcane
119,51,66,21.10590523363346,89.7372379276999,5.3664283552269305,198.8324846130303,MP,Groundnut
62,39,151,12.435093113420223,24.049455817782814,7.513255255679173,131.25137761810896,Bihar,Maize
18,121,111,38.42120746634426,84.78659296664054,5.207669500319579,24.40911900165988,Maharashtra,Cotton
91,80,179,35.082695587558426,34.21777018391939,6.277328055414282,286.1249172588293,AP,Rice
57,132,28,19.35675319464922,34.363161533454935,6.673064150028208,84.48208304074225,UP,Wheat
89,59,138,38.76108806631832,22.922926435632395,7.354854169160618,21.200917016204333,Maharashtra,Cotton
116,102,140,19.01466194245348,84.55314137451612,5.295721082140279,127.53780567346045,Maharashtra,Jowar
61,112,157,23.28970060650611,73.15786272638601,6.97607560171512,79.63923696685998,Haryana,Wheat
22,53,93,32.654069820666315,23.74144310441721,6.982547288665079,123.32980324171916,Gujarat,Sugarcane
126,117,111,19.27012744997141,64.3474646581446,8.22511969068865,282.7397898563235,Haryana,Jowar
136,138,45,19.735239359071926,28.40941075928992,6.7602386243652965,193.88381299888744,Punjab,Wheat
139,74,190,22.30246476318001,72.59836550165463,5.475383675510326,200.8107473917888,UP,Barley
128,90,192,24.05168078807992,48.63376900681014,6.613515555385845,267.40626576285763,Bihar,Sugarcane
57,140,114,13.70848725440283,23.62437835407407,4.53638315185702,51.795733063284175,Bihar,Rice
121,43,135,10.524749740581786,78.05852143341136,7.0387437888797555,48.043622570471655,Haryana,Wheat
0,135,13,37.57471578565162,60.068929232737204,8.580654550432376,259.4834320066218,Punjab,Rice
33,14,184,20.595658960689793,74.10077250456368,6.649051584321565,64.57430645535383,Gujarat,Sugarcane
95,7,190,13.050658046546122,67.2171595746853,5.460841233389257,225.52787948450919,Haryana,Bajra
125,50,192,32.77514206420132,50.40773222935654,6.027630513396234,78.49306301109814,AP,Cotton
117,71,86,18.851820129936726,68.90665216745427,8.509289600028968,152.9978465876299,MP,Bajra
47,101,181,15.44992222604341,21.032742263949153,8.065334345996163,127.91022122480845,Maharashtra,Sugarcane
88,23,98,38.878330985819986,43.7816291287417,8.015877100986872,48.992992708701046,Maharashtra,Cotton
116,66,137,37.61628674362329,74.44973772188493,6.820399206453452,207.98446902726428,Gujarat,Groundnut
128,102,194,13.172375738109707,73.41433347695869,5.982064914871949,259.32422693489923,Maharashtra,Maize
15,61,120,36.97855629464664,82.11865570467572,4.662169647480393,47.830052106571834,TN,Cotton
68,99,164,36.726025780098254,62.77318642507452,8.878070065397411,120.12116669659818,UP,Rice
21,111,31,29.031236587554286,85.95377614659427,4.895515838080588,27.938188144971654,TN,Jowar
92,92,156,25.89214002670544,59.039854463121884,5.260592642654297,86.05661027305746,Gujarat,Maize
75,119,170,16.52315553403925,55.03178046953056,7.821307566379015,92.902784911011,Maharashtra,Soybean
85,123,199,13.641528262176069,33.80516262725009,5.753758037427744,248.7881115556625,Haryana,Cotton
28,56,148,28.191071528800936,74.51854934222713,6.919342606542988,230.5993472529686,TN,Rice
68,45,147,34.65871770168678,68.44400084097023,7.808207130784165,252.82023761290176,Haryana,Wheat
46,52,29,30.65931563627663,52.25324792630093,6.780607063673974,42.53547872029814,UP,Cotton
93,95,204,15.424012710020678,26.097612367334264,6.453597101534911,57.277519685542735,TN,Cotton
84,43,8,18.7005592075513,28.799166654918118,4.253511692924276,105.13453632854468,Maharashtra,Maize
38,17,36,26.39252761568558,28.012283716795828,6.438285975728909,228.419891987429,Gujarat,Cotton
99,136,177,28.749775526303868,46.291951566243725,6.275133129178747,27.007378668057754,WB,Soybean
32,100,188,12.167578375220668,31.12843018327614,8.402559838782642,61.654043982940706,Gujarat,Sugarcane
100,113,39,28.42154914734037,80.25894694842447,6.236964095627189,159.34220214120523,UP,Cotton
22,108,185,32.08958184590868,82.95422843378657,7.149714120551863,26.720967478081995,UP,Cotton
9,102,34,15.440735458234776,79.97383452379836,7.868667304854352,48.99845096406401,Maharashtra,Soybean
68,47,107,17.386561451591874,62.619845690472864,6.33857480001214,109.24396996255122,MP,Jowar
99,92,116,17.766897705361426,61.74487789336956,5.304277147179782,86.98557297698585,Bihar,Groundnut
33,97,53,38.19430757727564,82.36468605330793,8.469766812688736,121.0585857610728,UP,Jowar
137,130,98,22.210483623639682,48.44157124646638,8.477589932975985,231.60866225004924,Maharashtra,Soybean
95,113,87,25.917143691536985,24.364102343361914,8.499177334967307,80.84375740015318,WB,Jowar
0,51,184,31.729430491510723,52.92752099806176,5.363877696052415,195.2233412295542,Bihar,Sugarcane
68,96,134,21.14380790160908,58.759732384173546,5.577296646043437,266.6471800670796,UP,Cotton
3,45,191,13.166666408330649,58.461650148612534,8.593982836262882,105.28836251750313,Maharashtra,Sugarcane
15,7,169,29.629656121561617,31.130285565775814,4.628916650774131,33.838592731280755,Gujarat,Sugarcane
23,125,33,30.01819499721177,74.83890813300108,7.2794060256727064,196.76850363360825,Punjab,Sugarcane
79,81,162,17.81643445003642,71.23768364898743,5.461589641061025,220.6689390143691,AP,Rice
1,99,122,11.056867295521654,36.08970536115635,7.606532983880639,153.42844454385678,Maharashtra,Sugarcane
127,17,26,29.960594627361292,58.586049580902746,8.16832357324838,139.85107960321454,UP,Bajra
83,109,106,31.102766573446665,75.32297460807962,6.040576219721095,228.9688965130076,Gujarat,Groundnut
139,22,23,10.78194677718294,20.537923608192408,4.755788549200075,136.6117347990139,Maharashtra,Sugarcane
123,41,71,30.795498053686533,39.26083647533865,7.661180312125509,21.330116936509192,Gujarat,Cotton
32,59,90,38.16785707198217,53.042650742736214,4.278638610796397,269.1636388940076,WB,Rice
100,56,22,15.363558490423143,79.15221201568399,4.074963028421294,90.89834406485723,Haryana,Barley
11,40,113,25.639712638058374,75.92770889093975,8.385949616710672,190.36300214789108,Maharashtra,Sugarcane
66,118,197,30.903293641251036,30.569476676350146,8.084037417089219,175.32930849425966,Maharashtra,Soybean
64,56,117,16.902382063491032,52.39193256218707,6.909775279475694,163.70790978802657,Bihar,Jowar
73,23,137,32.546466749876416,41.32456964216088,7.326874860823655,88.99441010485901,WB,Cotton
42,144,143,36.04265288914256,48.100356169824344,8.76301870972127,227.27678493364022,Haryana,Sugarcane
43,96,62,34.436528823094974,57.84373682581384,4.313831677892831,88.9010250196412,Maharashtra,Cotton
28,143,22,17.766967467830543,54.95383949078906,5.082967396340953,282.91468611685764,AP,Rice
11,52,76,34.12649322505263,29.910224760331953,7.646012666313707,176.86366295652425,Maharashtra,Soybean
94,105,97,22.40029733207151,28.518168589592687,5.320178642673142,235.60448875925675,MP,Sugarcane
45,103,188,17.993902744667373,29.11882347901681,5.036313074682058,228.47367198322993,Maharashtra,Sugarcane
129,51,154,15.039144015247805,78.89017980590873,6.211015921042588,291.1228785080568,Bihar,Bajra
34,71,60,37.269443275200615,21.395474842337894,7.618489666293762,169.02900270678572,Haryana,Maize
80,35,198,22.806926245498833,34.16832435139523,5.052610708678042,35.4136379048368,Punjab,Groundnut
89,80,27,35.9719356064842,86.91242446823783,6.14772563647274,44.656605945803214,TN,Cotton
7,12,20,14.786349667893788,24.62149332630497,6.5940851865780195,120.15562911860047,Haryana,Wheat
92,48,48,33.00980398459356,22.542501346852333,4.861124607255652,120.88410248413643,AP,Rice
89,39,76,13.30040043369669,47.11305273197597,6.3839399941281485,80.85776423883432,UP,Soybean
114,18,200,10.526948382398283,30.584039397408986,8.329381054064168,279.21348524142735,MP,Barley
104,114,18,39.85147923179238,59.603448504049915,7.730326539348251,152.47405127441453,MP,Maize
134,8,141,12.20611999770973,43.70066831423853,6.517237914220971,272.73879117522233,Maharashtra,Jowar
57,116,79,23.846213561885037,34.62785888310319,4.6264104123896725,35.43128838102925,Punjab,Cotton
113,73,112,36.35156148790393,89.90212015302386,4.1167847573494765,117.4860569550755,Bihar,Soybean
74,53,148,34.581386441972704,43.87728857238697,4.336212581930025,120.67767471294351,Bihar,Cotton
119,59,145,24.135271388668244,64.87045140477076,7.751082126835003,30.54851533523985,Punjab,Wheat
20,85,40,28.325455200203468,81.18791278639173,7.521863294789815,201.3125411283417,UP,Bajra
137,144,48,28.891184549884578,84.56710072388644,7.7303203931364095,59.77278339901282,Haryana,Wheat
100,143,104,13.29474949031967,48.708911229524816,5.536053324135675,117.07090716669887,Gujarat,Soybean
98,119,85,18.54712283018939,88.33093805762365,4.449628486938421,294.6933976617855,AP,Rice
35,79,18,19.0294948354329,70.71957228789671,7.571660080130483,280.4382477392525,UP,Groundnut
95,102,97,21.343844516040058,60.82930259214596,8.612330532006952,93.19224922565041,TN,Barley
36,131,21,18.217526054379185,68.52955328981244,6.26095799976347,108.1895094374416,Bihar,Bajra
11,115,197,17.54495384383968,45.20964412015494,7.8215725606561675,171.28523329732704,Gujarat,Sugarcane
112,105,101,20.64356538155397,49.708376859443604,7.640366863051058,100.06290081303229,Punjab,Wheat
12,118,130,21.376795237095457,61.03883376336525,8.26845765144874,223.19905151859894,Punjab,Sugarcane
22,33,58,24.61672170275984,42.87838905989532,4.141898648981748,178.79094027642228,AP,Rice
98,66,130,15.206062064448687,73.81682190887855,8.776524983321671,152.3212805385529,Gujarat,Cotton
104,57,134,33.65009990556909,37.57607604395429,8.326784119150922,288.06919099132267,AP,Cotton
29,121,149,35.8200310111192,75.77638568661699,8.38240145066344,80.8941397677784,TN,Cotton
16,95,27,17.444946504717453,30.651013644906833,8.981764172882606,260.3967174679226,Bihar,Maize
112,110,133,13.699021813537453,35.21736074401791,7.197381688451262,223.6083241969557,TN,Soybean
61,90,16,31.669359437903356,72.7165744371884,4.408367937168941,76.33085617337295,Gujarat,Cotton
83,132,145,37.72735368168803,38.41990927267227,8.113982076801731,71.75897362871079,WB,Cotton
111,104,16,11.054450175188821,75.67759763355768,4.674375441626928,181.7032345226572,Gujarat,Soybean
85,98,61,10.43307937102962,74.87089976592762,7.68946875377479,42.41361604932821,Bihar,Sugarcane
18,80,90,15.502763841530097,38.01108674558196,6.120122398501586,154.63138527886696,MP,Barley
99,7,22,30.543774559238102,25.11567112895676,4.033066363873008,114.41550041941748,Bihar,Soybean
139,85,107,38.94343023492675,31.645240689997458,6.178893847392501,258.17257319075554,Maharashtra,Maize
75,109,87,32.51142865477979,72.67687099273311,7.983320926869506,187.10636491875712,UP,Maize
8,36,98,27.190978010957846,79.28959438461976,4.436994514414247,199.25247512640667,Bihar,Cotton
27,12,147,31.016481786266432,46.813885845656436,4.011059787708762,111.49388651550828,Bihar,Sugarcane
127,91,171,16.920949338765677,31.495318186818054,6.263810702706187,80.62544451695776,WB,Jowar
51,34,82,30.656558441953617,25.282882457353296,4.007484075750873,170.32860231207266,UP,Jowar
82,78,77,19.643348604359275,35.107121763447694,8.673695946974343,284.53220090630623,MP,Bajra
110,127,201,16.67266398498035,88.57794026620539,8.124310452879318,186.61989603301268,AP,Wheat
116,125,165,17.09667995536905,31.919111164132048,7.15058643770543,25.42939064600454,WB,Maize
68,42,180,30.03363255568439,26.031690372362128,4.086589948597828,289.84476846446694,Gujarat,Sugarcane
98,119,137,33.01677166600875,74.9831466053793,6.849112288415631,253.45129670147372,Gujarat,Rice
139,113,92,27.45406331675641,63.07880467915943,7.355432662646221,267.38972991680794,Haryana,Wheat
24,82,12,11.915657841776765,57.43749455406147,6.937230395973382,146.70840243835698,UP,Maize
122,40,151,11.14028001116386,51.34967863696907,8.734456031805006,270.95918237245974,Maharashtra,Soybean
52,94,184,16.515005502345122,69.12889012598603,8.1567193309299,92.53820386582207,Bihar,Groundnut
56,44,16,18.594061072719555,68.88484955294588,5.825462576020478,244.44820699645385,Bihar,Sugarcane
38,78,76,22.144596785235535,49.709813502560074,7.473993266442202,191.50678520690147,TN,Cotton
108,50,140,12.2808423210821,36.39594915219742,6.305731201644788,286.72861901450875,AP,Rice
41,111,59,31.75476297826976,78.88844192189572,8.641739906944778,102.9716121589649,Gujarat,Sugarcane
121,104,126,31.34494476140475,31.523561182054962,7.090631751051342,54.581441069576435,MP,Cotton
132,65,97,20.400327809729195,57.380441946809896,6.910349519910558,220.76117040843556,Maharashtra,Jowar
74,7,166,26.890075731052313,68.48718808836858,6.503486195444256,296.102119647475,Maharashtra,Cotton
75,86,86,13.027478331066792,64.7213875497599,5.888694849319188,60.82933571907401,Gujarat,Jowar
8,11,197,22.456559284003173,63.315603137579096,4.740293475715734,48.49165507273394,Haryana,Sugarcane
73,35,51,35.72694272440167,66.37543366022457,5.369657758182683,140.5880284926552,Punjab,Jowar
6,69,112,29.818673893647926,81.29584415328856,5.662504641144787,221.6774816686936,Punjab,Sugarcane
136,99,39,13.118313270216424,45.57747996904787,4.770088338047122,187.0509735485061,Bihar,Wheat
26,68,164,35.42734093652064,63.92055546591813,8.063566299621517,283.2273315061675,MP,Sugarcane
121,81,183,30.42088688257148,68.78766765475511,4.011091642389588,246.59028936755405,Punjab,Jowar
4,7,110,23.59168882257771,61.32285874781285,8.578857739415728,180.32898188410073,UP,Sugarcane
28,97,138,30.762731170394414,83.21018495029718,4.641413985344043,121.11284054247446,Gujarat,Sugarcane
82,39,141,15.18460766290958,65.83451332725576,4.254844773782036,253.88966334845057,AP,Rice
135,19,44,26.514594108176457,49.71003544716218,8.975936013988802,156.7206033184176,MP,Wheat
108,25,180,28.53781010696583,79.19109708009444,8.998980330190538,265.0322920637378,Bihar,Sugarcane
64,66,204,37.83234468829342,54.26975983522083,4.958787859145961,188.15377972316662,Bihar,Maize
85,87,100,12.006751324049237,57.111429173306234,4.668984054347017,218.00268521102188,Haryana,Bajra
70,8,158,21.243481427825465,60.75956528155761,4.988873149371356,33.090372690230126,UP,Maize
44,71,86,38.104441297928005,42.594928099653245,6.556617332010706,297.303254432835,Haryana,Wheat
